T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
286,11320,129,35.6,0.00002922605318,0.000000203
286.5,11320,129,35.5,0.00002923851852,0.000000204
287,11320,129,35.5,0.00002925074016,0.000000204
287.5,11320,129,35.5,0.00002926270649,0.000000204
288,11320,129,35.5,0.00002927440568,0.000000205
288.5,11320,129,35.5,0.00002928582564,0.000000205
289,11320,129,35.5,0.00002929695406,0.000000206
289.5,11320,130,35.5,0.00002930777836,0.000000206
290,11320,130,35.4,0.00002931828572,0.000000206
290.5,11320,130,35.4,0.00002932846307,0.000000207
291,11320,130,35.4,0.00002933829707,0.000000207
291.5,11320,130,35.4,0.00002934777414,0.000000207
292,11320,130,35.4,0.00002935688043,0.000000208
292.5,11320,130,35.4,0.00002936560182,0.000000208
293,11320,130,35.3,0.00002937392393,0.000000209
293.5,11320,130,35.3,0.00002938183212,0.000000209
294,11320,130,35.3,0.00002938931146,0.000000209
294.5,11320,130,35.3,0.00002939634675,0.00000021
295,11320,130,35.3,0.00002940292252,0.00000021
295.5,11320,130,35.2,0.00002940902302,0.000000211
296,11320,130,35.2,0.00002941463221,0.000000211
296.5,11320,130,35.2,0.00002941973376,0.000000211
297,11320,130,35.2,0.00002942431106,0.000000212
297.5,11320,130,35.1,0.0000294283472,0.000000212
298,11320,130,35.1,0.00002943182499,0.000000212
298.5,11320,130,35.1,0.00002943472693,0.000000213
299,11320,130,35.1,0.00002943703522,0.000000213
299.5,11320,130,35,0.00002943873176,0.000000214
300,11320,130,35,0.00002943979814,0.000000214
