T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
28,8939,21.8,14.2,0.0000007408610587,0.000000365
28.5,8939,23,14.4,0.0000007843846946,0.000000365
29,8939,24.2,14.6,0.0000008286386914,0.000000365
29.5,8939,25.3,14.8,0.0000008536125339,0.000000365
30,8939,26.7,15,0.0000008792957795,0.000000365
30.5,8939,28.1,15.2,0.0000009056780575,0.000000365
31,8939,29.5,15.4,0.000000932749069,0.000000365
31.5,8939,30.9,15.5,0.0000009604985866,0.000000365
32,8939,32.4,15.7,0.0000009889164547,0.000000365
32.5,8939,33.9,15.9,0.000001017992588,0.000000365
33,8939,35.4,16,0.000001047716974,0.000000365
33.5,8939,37,16.2,0.000001078079668,0.000000365
34,8939,38.6,16.3,0.000001109070798,0.000000365
34.5,8939,40.2,16.5,0.000001140680562,0.000000365
35,8939,41.8,16.6,0.000001172899228,0.000000365
35.5,8939,43.4,16.7,0.000001205717133,0.000000365
36,8939,45.1,16.9,0.000001239124684,0.000000365
36.5,8939,46.8,17,0.000001273112358,0.000000365
37,8939,48.5,17.1,0.0000013076707,0.000000365
37.5,8939,50.2,17.2,0.000001342790325,0.000000365
38,8939,51.9,17.4,0.000001378461916,0.000000366
38.5,8939,53.7,17.5,0.000001414676225,0.000000366
39,8939,55.4,17.6,0.000001451424073,0.000000366
39.5,8939,57.3,17.7,0.000001488696346,0.000000366
40,8939,59,17.8,0.000001526484002,0.000000366
40.5,8939,60.7,17.9,0.000001564778063,0.000000366
41,8939,62.4,18,0.00000160356962,0.000000366
41.5,8939,64.2,18.1,0.000001642849832,0.000000366
42,8939,65.9,18.2,0.000001682609923,0.000000366
42.5,8939,67.6,18.2,0.000001722841185,0.000000366
43,8939,69.4,18.3,0.000001763534976,0.000000366
43.5,8939,71.2,18.4,0.00000180468272,0.000000366
44,8939,72.9,18.5,0.000001846275907,0.000000366
44.5,8939,74.7,18.5,0.000001888306095,0.000000366
45,8939,76.5,18.6,0.000001930764904,0.000000366
45.5,8939,78.3,18.7,0.000001973644021,0.000000366
46,8939,80.1,18.7,0.0000020169352,0.000000366
46.5,8939,82,18.8,0.000002060630257,0.000000366
47,8939,83.8,18.8,0.000002104721074,0.000000366
47.5,8939,85.6,18.9,0.000002149199597,0.000000366
48,8939,87.5,19,0.000002194057837,0.000000366
48.5,8939,89.4,19,0.000002239287868,0.000000366
49,8939,91.2,19.1,0.000002284881829,0.000000366
49.5,8939,93.1,19.1,0.000002330831923,0.000000366
50,8939,95,19.2,0.000002377130413,0.000000366
50.5,8939,97,19.3,0.000002423769629,0.000000366
51,8939,98.9,19.3,0.000002470741962,0.000000366
51.5,8939,101,19.4,0.000002518039866,0.000000366
52,8939,103,19.5,0.000002565655858,0.000000366
52.5,8939,105,19.5,0.000002613582516,0.000000366
53,8939,107,19.6,0.000002661812481,0.000000366
53.5,8939,109,19.7,0.000002710338456,0.000000366
54,8939,111,19.7,0.000002759153205,0.000000366
54.5,8939,113,19.8,0.000002808249553,0.000000366
55,8939,115,19.9,0.000002857620387,0.000000366
55.5,8939,117,19.9,0.000002907258655,0.000000366
56,8939,119,20,0.000002957157364,0.000000366
56.5,8939,121,20.1,0.000003007309583,0.000000366
57,8939,123,20.1,0.000003057708442,0.000000366
57.5,8939,125,20.2,0.000003108347129,0.000000366
58,8939,127,20.3,0.000003159218892,0.000000366
58.5,8939,129,20.3,0.000003210317041,0.000000366
59,8939,131,20.4,0.000003261634942,0.000000366
59.5,8939,133,20.4,0.000003313166022,0.000000366
60,8939,135,20.5,0.000003364903767,0.000000366
60.5,8939,137,20.6,0.000003416841722,0.000000366
61,8939,139,20.6,0.000003468973488,0.000000366
61.5,8939,141,20.7,0.000003521292727,0.000000366
62,8939,143,20.8,0.000003573793157,0.000000366
62.5,8939,145,20.8,0.000003626468556,0.000000366
63,8939,147,20.9,0.000003679312758,0.000000367
63.5,8939,149,20.9,0.000003732319654,0.000000367
64,8939,151,21,0.000003785483193,0.000000367
64.5,8939,153,21,0.000003838797381,0.000000367
65,8939,155,21.1,0.00000389225628,0.000000367
65.5,8939,156,21.2,0.000003945854009,0.000000367
66,8939,158,21.2,0.000003999584742,0.000000367
66.5,8939,160,21.3,0.000004053442711,0.000000367
67,8939,162,21.3,0.000004107422202,0.000000367
67.5,8939,164,21.4,0.000004161517557,0.000000367
68,8939,166,21.4,0.000004215723175,0.000000367
68.5,8939,168,21.5,0.000004270033508,0.000000367
69,8939,169,21.5,0.000004324443063,0.000000367
69.5,8939,171,21.6,0.000004378946402,0.000000367
70,8939,173,21.6,0.000004433538143,0.000000367
70.5,8939,175,21.6,0.000004488212956,0.000000367
71,8939,176,21.7,0.000004542965566,0.000000367
71.5,8939,178,21.7,0.000004597790752,0.000000367
72,8939,180,21.7,0.000004652683346,0.000000367
72.5,8939,182,21.7,0.000004707638233,0.000000367
73,8939,183,21.8,0.000004762650352,0.000000367
73.5,8939,185,21.8,0.000004817714695,0.000000367
74,8939,186,21.8,0.000004872826305,0.000000367
74.5,8939,188,21.8,0.000004927980279,0.000000367
75,8939,190,21.8,0.000004983171766,0.000000367
75.5,8939,191,21.9,0.000005038395967,0.000000367
76,8939,193,21.9,0.000005093648134,0.000000367
76.5,8939,194,21.9,0.000005148923572,0.000000367
77,8939,196,21.9,0.000005204217635,0.000000367
77.5,8939,198,21.9,0.000005259525729,0.000000367
78,8939,199,21.9,0.000005314843314,0.000000367
78.5,8939,201,22,0.000005370165895,0.000000367
79,8939,202,22,0.000005425489032,0.000000367
79.5,8939,203,22,0.000005480808334,0.000000367
80,8939,205,22,0.000005536119458,0.000000367
80.5,8939,207,22,0.000005591418114,0.000000367
81,8939,208,22,0.000005646700058,0.000000367
81.5,8939,210,22.1,0.000005701961099,0.000000367
82,8939,211,22.1,0.000005757197092,0.000000367
82.5,8939,213,22.1,0.000005812403942,0.000000367
83,8939,214,22.1,0.000005867577604,0.000000367
83.5,8939,215,22.2,0.000005922714079,0.000000368
84,8939,217,22.2,0.000005977809417,0.000000368
84.5,8939,218,22.2,0.000006032859718,0.000000368
85,8939,220,22.3,0.000006087861127,0.000000368
85.5,8939,221,22.3,0.000006142809838,0.000000368
86,8939,222,22.3,0.000006197702091,0.000000368
86.5,8939,224,22.3,0.000006252534174,0.000000368
87,8939,225,22.4,0.000006307302423,0.000000368
87.5,8939,226,22.4,0.000006362003219,0.000000368
88,8939,227,22.4,0.000006416632989,0.000000368
88.5,8939,229,22.4,0.000006471188208,0.000000368
89,8939,230,22.5,0.000006525665396,0.000000368
89.5,8939,231,22.5,0.000006580061118,0.000000368
90,8939,232,22.5,0.000006634371986,0.000000368
90.5,8939,233,22.5,0.000006688594656,0.000000368
91,8939,234,22.5,0.000006742725831,0.000000368
91.5,8939,235,22.6,0.000006796762255,0.000000368
92,8939,236,22.6,0.000006850700721,0.000000368
92.5,8939,236,22.6,0.000006904538064,0.000000368
93,8939,237,22.6,0.000006958271164,0.000000368
93.5,8939,238,22.7,0.000007011896944,0.000000368
94,8939,239,22.7,0.000007065412372,0.000000368
94.5,8939,239,22.7,0.000007118814458,0.000000368
95,8939,240,22.7,0.000007172100257,0.000000368
95.5,8939,240,22.7,0.000007225266866,0.000000369
96,8939,241,22.8,0.000007278311425,0.000000369
96.5,8939,242,22.8,0.000007331231117,0.000000369
97,8939,242,22.8,0.000007384023167,0.000000369
97.5,8939,243,22.8,0.000007436684842,0.000000369
98,8939,243,22.8,0.000007489213451,0.000000369
98.5,8939,244,22.8,0.000007541606346,0.000000369
99,8939,244,22.9,0.000007593860918,0.000000369
99.5,8939,244,22.9,0.000007645974602,0.000000369
100,8939,245,22.9,0.000007697944872,0.000000369
100.5,8939,246,22.9,0.000007749769244,0.000000369
101,8939,246,22.9,0.000007801445275,0.000000369
101.5,8939,247,23,0.000007852970559,0.000000369
102,8939,248,23,0.000007904342736,0.000000369
102.5,8939,249,23,0.00000795555948,0.000000369
103,8939,249,23,0.00000800661851,0.000000369
103.5,8939,250,23,0.00000805751758,0.000000369
104,8939,251,23,0.000008108254486,0.000000369
104.5,8939,251,23.1,0.000008158827062,0.000000369
105,8939,252,23.1,0.000008209233181,0.000000369
105.5,8939,253,23.1,0.000008259470755,0.000000369
106,8939,254,23.1,0.000008309537734,0.00000037
106.5,8939,254,23.1,0.000008359432107,0.00000037
107,8939,255,23.1,0.000008409151899,0.00000037
107.5,8939,256,23.1,0.000008458695174,0.00000037
108,8939,257,23.2,0.000008508060035,0.00000037
108.5,8939,258,23.2,0.000008557244618,0.00000037
109,8939,258,23.2,0.000008606247101,0.00000037
109.5,8939,259,23.2,0.000008655065695,0.00000037
110,8939,260,23.2,0.00000870369865,0.00000037
110.5,8939,261,23.2,0.000008752144251,0.00000037
111,8939,261,23.2,0.000008800400821,0.00000037
111.5,8939,262,23.3,0.000008848466715,0.00000037
112,8939,263,23.3,0.000008896340329,0.00000037
112.5,8939,264,23.3,0.00000894402009,0.00000037
113,8939,265,23.3,0.000008991504462,0.00000037
113.5,8939,265,23.3,0.000009038791945,0.00000037
114,8939,266,23.3,0.000009085881073,0.00000037
114.5,8939,267,23.3,0.000009132770413,0.00000037
115,8939,268,23.4,0.00000917945857,0.00000037
115.5,8939,269,23.4,0.000009225944179,0.00000037
116,8939,269,23.4,0.000009272225912,0.00000037
116.5,8939,270,23.4,0.000009318302473,0.00000037
117,8939,271,23.4,0.000009364172601,0.00000037
117.5,8939,272,23.4,0.000009409835066,0.00000037
118,8939,273,23.4,0.000009455288674,0.000000371
118.5,8939,273,23.4,0.000009500532261,0.000000371
119,8939,274,23.5,0.000009545564697,0.000000371
119.5,8939,275,23.5,0.000009590384884,0.000000371
120,8939,276,23.5,0.000009634991757,0.000000371
120.5,8939,277,23.5,0.000009679384281,0.000000371
121,8939,277,23.5,0.000009723561455,0.000000371
121.5,8939,278,23.5,0.000009767522308,0.000000371
122,8939,279,23.5,0.0000098112659,0.000000371
122.5,8939,280,23.5,0.000009854791323,0.000000371
123,8939,281,23.5,0.0000098980977,0.000000371
123.5,8939,281,23.6,0.000009941184183,0.000000371
124,8939,282,23.6,0.000009984049957,0.000000371
124.5,8939,283,23.6,0.00001002669423,0.000000371
125,8939,284,23.6,0.00001006911626,0.000000371
125.5,8939,285,23.6,0.0000101113153,0.000000371
126,8939,286,23.6,0.00001015329067,0.000000371
126.5,8939,286,23.6,0.00001019504169,0.000000371
127,8939,287,23.6,0.00001023656772,0.000000371
127.5,8939,288,23.6,0.00001027786816,0.000000371
128,8939,289,23.6,0.00001031894242,0.000000371
128.5,8939,290,23.7,0.00001035978995,0.000000371
129,8939,290,23.7,0.00001040041023,0.000000371
129.5,8939,291,23.7,0.00001044080275,0.000000371
130,8939,292,23.7,0.00001048096705,0.000000371
130.5,8939,293,23.7,0.00001052090268,0.000000371
131,8939,294,23.7,0.00001056060923,0.000000372
131.5,8939,295,23.7,0.00001060008632,0.000000372
132,8939,295,23.7,0.00001063933357,0.000000372
132.5,8939,296,23.7,0.00001067835066,0.000000372
133,8939,297,23.7,0.00001071713728,0.000000372
133.5,8939,298,23.7,0.00001075569314,0.000000372
134,8939,299,23.8,0.00001079401799,0.000000372
134.5,8939,299,23.8,0.00001083211159,0.000000372
135,8939,300,23.8,0.00001086997375,0.000000372
135.5,8939,301,23.8,0.00001090760428,0.000000372
136,8939,302,23.8,0.00001094500303,0.000000372
136.5,8939,303,23.8,0.00001098216987,0.000000372
137,8939,303,23.8,0.00001101910468,0.000000372
137.5,8939,304,23.8,0.0000110558074,0.000000372
138,8939,305,23.8,0.00001109227796,0.000000372
138.5,8939,306,23.8,0.00001112851633,0.000000372
139,8939,307,23.8,0.0000111645225,0.000000372
139.5,8939,307,23.8,0.00001120029649,0.000000372
140,8939,308,23.8,0.00001123583832,0.000000372
140.5,8939,309,23.9,0.00001127114807,0.000000372
141,8939,310,23.9,0.00001130622581,0.000000372
141.5,8939,310,23.9,0.00001134107164,0.000000372
142,8939,311,23.9,0.00001137568571,0.000000372
142.5,8939,312,23.9,0.00001141006815,0.000000372
143,8939,313,23.9,0.00001144421914,0.000000372
143.5,8939,313,23.9,0.00001147813887,0.000000372
144,8939,314,23.9,0.00001151182755,0.000000373
144.5,8939,315,23.9,0.00001154528543,0.000000373
145,8939,316,23.9,0.00001157851276,0.000000373
145.5,8939,316,23.9,0.00001161150981,0.000000373
146,8939,317,23.9,0.00001164427689,0.000000373
146.5,8939,318,23.9,0.00001167681432,0.000000373
147,8939,319,24,0.00001170912242,0.000000373
147.5,8939,319,24,0.00001174120157,0.000000373
148,8939,320,24,0.00001177305213,0.000000373
148.5,8939,321,24,0.00001180467451,0.000000373
149,8939,322,24,0.00001183606913,0.000000373
149.5,8939,322,24,0.00001186723641,0.000000373
150,8939,323,24,0.00001189817682,0.000000373
150.5,8939,324,24,0.00001192889082,0.000000373
151,8939,324,24,0.00001195937892,0.000000373
151.5,8939,324,24,0.00001198964161,0.000000373
152,8939,325,24,0.00001201967943,0.000000373
152.5,8939,325,24,0.00001204949291,0.000000373
153,8939,326,24.1,0.00001207908264,0.000000373
153.5,8939,326,24.1,0.00001210844917,0.000000373
154,8939,327,24.1,0.00001213759311,0.000000373
154.5,8939,327,24.1,0.00001216651508,0.000000373
155,8939,328,24.1,0.0000121952157,0.000000374
155.5,8939,328,24.1,0.00001222369562,0.000000374
156,8939,329,24.1,0.00001225195549,0.000000374
156.5,8939,329,24.1,0.00001227999601,0.000000374
157,8939,330,24.1,0.00001230781787,0.000000374
157.5,8939,330,24.1,0.00001233542176,0.000000374
158,8939,331,24.2,0.00001236280842,0.000000374
158.5,8939,331,24.2,0.00001238997859,0.000000374
159,8939,331,24.2,0.00001241693302,0.000000374
159.5,8939,332,24.2,0.00001244367248,0.000000374
160,8939,332,24.2,0.00001247019775,0.000000374
160.5,8939,333,24.2,0.00001249650964,0.000000374
161,8939,333,24.2,0.00001252260894,0.000000374
161.5,8939,333,24.2,0.00001254849648,0.000000374
162,8939,334,24.2,0.00001257417312,0.000000374
162.5,8939,334,24.2,0.00001259963968,0.000000374
163,8939,335,24.2,0.00001262489704,0.000000374
163.5,8939,335,24.3,0.00001264994608,0.000000374
164,8939,335,24.3,0.00001267478768,0.000000374
164.5,8939,336,24.3,0.00001269942275,0.000000375
165,8939,336,24.3,0.0000127238522,0.000000375
165.5,8939,337,24.3,0.00001274807696,0.000000375
166,8939,337,24.3,0.00001277209796,0.000000375
166.5,8939,337,24.3,0.00001279591615,0.000000375
167,8939,338,24.3,0.00001281953249,0.000000375
167.5,8939,338,24.3,0.00001284294795,0.000000375
168,8939,338,24.3,0.00001286616352,0.000000375
168.5,8939,339,24.3,0.00001288918019,0.000000375
169,8939,339,24.4,0.00001291199895,0.000000375
169.5,8939,340,24.4,0.00001293462082,0.000000375
170,8939,340,24.4,0.00001295704683,0.000000375
170.5,8939,340,24.4,0.000012979278,0.000000375
171,8939,341,24.4,0.00001300131537,0.000000375
171.5,8939,341,24.4,0.00001302316,0.000000375
172,8939,341,24.4,0.00001304481295,0.000000375
172.5,8939,342,24.4,0.00001306627528,0.000000375
173,8939,342,24.4,0.00001308754808,0.000000375
173.5,8939,342,24.4,0.00001310863241,0.000000376
174,8939,343,24.5,0.00001312952939,0.000000376
174.5,8939,343,24.5,0.0000131502401,0.000000376
175,8939,343,24.5,0.00001317076566,0.000000376
175.5,8939,344,24.5,0.00001319110719,0.000000376
176,8939,344,24.5,0.0000132112658,0.000000376
176.5,8939,344,24.5,0.00001323124263,0.000000376
177,8939,344,24.5,0.00001325103881,0.000000376
177.5,8939,345,24.5,0.00001327065548,0.000000376
178,8939,345,24.5,0.0000132900938,0.000000376
178.5,8939,345,24.5,0.00001330935493,0.000000376
179,8939,346,24.6,0.00001332844001,0.000000376
179.5,8939,346,24.6,0.00001334735022,0.000000376
180,8939,346,24.6,0.00001336608673,0.000000376
180.5,8939,347,24.6,0.00001338465072,0.000000376
181,8939,347,24.6,0.00001340304338,0.000000376
181.5,8939,347,24.6,0.00001342126588,0.000000376
182,8939,347,24.6,0.00001343931942,0.000000377
182.5,8939,348,24.6,0.00001345720519,0.000000377
183,8939,348,24.6,0.0000134749244,0.000000377
183.5,8939,348,24.6,0.00001349247825,0.000000377
184,8939,349,24.7,0.00001350986795,0.000000377
184.5,8939,349,24.7,0.0000135270947,0.000000377
185,8939,349,24.7,0.00001354415972,0.000000377
185.5,8939,349,24.7,0.00001356106423,0.000000377
186,8939,350,24.7,0.00001357780945,0.000000377
186.5,8939,350,24.7,0.00001359439659,0.000000377
187,8939,350,24.7,0.00001361082689,0.000000377
187.5,8939,350,24.7,0.00001362710157,0.000000377
188,8939,351,24.7,0.00001364322186,0.000000377
188.5,8939,351,24.7,0.00001365918898,0.000000377
189,8939,351,24.8,0.00001367500417,0.000000377
189.5,8939,351,24.8,0.00001369066866,0.000000377
190,8939,352,24.8,0.00001370618369,0.000000377
190.5,8939,352,24.8,0.00001372155048,0.000000377
191,8939,352,24.8,0.00001373677028,0.000000378
191.5,8939,352,24.8,0.00001375184431,0.000000378
192,8939,353,24.8,0.00001376677381,0.000000378
192.5,8939,353,24.8,0.00001378156002,0.000000378
193,8939,353,24.8,0.00001379620416,0.000000378
193.5,8939,353,24.9,0.00001381070748,0.000000378
194,8939,353,24.9,0.0000138250712,0.000000378
194.5,8939,354,24.9,0.00001383929656,0.000000378
195,8939,354,24.9,0.00001385338479,0.000000378
195.5,8939,354,24.9,0.00001386733711,0.000000378
196,8939,354,24.9,0.00001388115475,0.000000378
196.5,8939,355,24.9,0.00001389483894,0.000000378
197,8939,355,24.9,0.0000139083909,0.000000378
197.5,8939,355,24.9,0.00001392181185,0.000000378
198,8939,355,25,0.000013935103,0.000000378
198.5,8939,355,25,0.00001394826558,0.000000378
199,8939,356,25,0.00001396130079,0.000000378
199.5,8939,356,25,0.00001397420985,0.000000378
200,8939,356,25,0.00001398699394,0.000000379
200.5,8939,356,25,0.00001399965429,0.000000379
201,8939,356,25,0.00001401219208,0.000000379
201.5,8939,357,25,0.00001402460851,0.000000379
202,8939,357,25,0.00001403690477,0.000000379
202.5,8939,357,25.1,0.00001404908203,0.000000379
203,8939,357,25.1,0.00001406114148,0.000000379
203.5,8939,358,25.1,0.0000140730843,0.000000379
204,8939,358,25.1,0.00001408491164,0.000000379
204.5,8939,358,25.1,0.00001409662468,0.000000379
205,8939,358,25.1,0.00001410822458,0.000000379
205.5,8939,359,25.1,0.00001411971247,0.000000379
206,8939,359,25.1,0.00001413108951,0.000000379
206.5,8939,359,25.2,0.00001414235683,0.000000379
207,8939,359,25.2,0.00001415351558,0.000000379
207.5,8939,359,25.2,0.00001416456686,0.000000379
208,8939,360,25.2,0.00001417551181,0.000000379
208.5,8939,360,25.2,0.00001418635152,0.000000379
209,8939,360,25.2,0.00001419708711,0.000000379
209.5,8939,360,25.2,0.00001420771967,0.00000038
210,8939,360,25.2,0.00001421825029,0.00000038
210.5,8939,361,25.3,0.00001422868004,0.00000038
211,8939,361,25.3,0.00001423901,0.00000038
211.5,8939,361,25.3,0.00001424924123,0.00000038
212,8939,361,25.3,0.00001425937477,0.00000038
212.5,8939,362,25.3,0.00001426941169,0.00000038
213,8939,362,25.3,0.000014279353,0.00000038
213.5,8939,362,25.3,0.00001428919973,0.00000038
214,8939,362,25.3,0.00001429895291,0.00000038
214.5,8939,362,25.4,0.00001430861353,0.00000038
215,8939,363,25.4,0.0000143181826,0.00000038
215.5,8939,363,25.4,0.00001432766108,0.00000038
216,8939,363,25.4,0.00001433704997,0.00000038
216.5,8939,363,25.4,0.00001434635022,0.00000038
217,8939,363,25.4,0.00001435556278,0.00000038
217.5,8939,363,25.4,0.00001436468859,0.00000038
218,8939,364,25.5,0.00001437372859,0.00000038
218.5,8939,364,25.5,0.00001438268369,0.00000038
219,8939,364,25.5,0.0000143915548,0.00000038
219.5,8939,364,25.5,0.00001440034281,0.000000381
220,8939,364,25.5,0.00001440904859,0.000000381
220.5,8939,365,25.5,0.00001441767302,0.000000381
221,8939,365,25.5,0.00001442621696,0.000000381
221.5,8939,365,25.6,0.00001443468124,0.000000381
222,8939,365,25.6,0.00001444306669,0.000000381
222.5,8939,365,25.6,0.00001445137413,0.000000381
223,8939,366,25.6,0.00001445960436,0.000000381
223.5,8939,366,25.6,0.00001446775816,0.000000381
224,8939,366,25.6,0.00001447583631,0.000000381
224.5,8939,366,25.6,0.00001448383957,0.000000381
225,8939,366,25.7,0.00001449176868,0.000000381
225.5,8939,366,25.7,0.00001449962438,0.000000381
226,8939,367,25.7,0.00001450740736,0.000000381
226.5,8939,367,25.7,0.00001451511834,0.000000381
227,8939,367,25.7,0.00001452275799,0.000000381
227.5,8939,367,25.7,0.00001453032698,0.000000381
228,8939,367,25.7,0.00001453782597,0.000000381
228.5,8939,367,25.8,0.00001454525558,0.000000381
229,8939,368,25.8,0.00001455261644,0.000000381
229.5,8939,368,25.8,0.00001455990915,0.000000381
230,8939,368,25.8,0.00001456713429,0.000000381
230.5,8939,368,25.8,0.00001457429242,0.000000382
231,8939,368,25.8,0.00001458138411,0.000000382
231.5,8939,368,25.9,0.00001458840988,0.000000382
232,8939,369,25.9,0.00001459537025,0.000000382
232.5,8939,369,25.9,0.00001460226571,0.000000382
233,8939,369,25.9,0.00001460909674,0.000000382
233.5,8939,369,25.9,0.00001461586381,0.000000382
234,8939,369,25.9,0.00001462256735,0.000000382
234.5,8939,369,26,0.00001462920778,0.000000382
235,8939,370,26,0.00001463578552,0.000000382
235.5,8939,370,26,0.00001464230093,0.000000382
236,8939,370,26,0.0000146487544,0.000000382
236.5,8939,370,26,0.00001465514626,0.000000382
237,8939,370,26,0.00001466147683,0.000000382
237.5,8939,370,26,0.00001466774643,0.000000382
238,8939,371,26.1,0.00001467395533,0.000000382
238.5,8939,371,26.1,0.00001468010379,0.000000382
239,8939,371,26.1,0.00001468619207,0.000000382
239.5,8939,371,26.1,0.00001469222038,0.000000382
240,8939,371,26.1,0.00001469818891,0.000000382
240.5,8939,371,26.2,0.00001470409786,0.000000382
241,8939,371,26.2,0.00001470994737,0.000000382
241.5,8939,372,26.2,0.00001471573758,0.000000382
242,8939,372,26.2,0.00001472146859,0.000000382
242.5,8939,372,26.2,0.00001472714051,0.000000382
243,8939,372,26.2,0.0000147327534,0.000000383
243.5,8939,372,26.3,0.00001473830729,0.000000383
244,8939,372,26.3,0.00001474380222,0.000000383
244.5,8939,372,26.3,0.00001474923817,0.000000383
245,8939,373,26.3,0.00001475461512,0.000000383
245.5,8939,373,26.3,0.00001475993303,0.000000383
246,8939,373,26.3,0.00001476519181,0.000000383
246.5,8939,373,26.4,0.00001477039137,0.000000383
247,8939,373,26.4,0.00001477553159,0.000000383
247.5,8939,373,26.4,0.00001478061231,0.000000383
248,8939,373,26.4,0.00001478563337,0.000000383
248.5,8939,374,26.4,0.00001479059457,0.000000383
249,8939,374,26.5,0.00001479549568,0.000000383
249.5,8939,374,26.5,0.00001480033646,0.000000383
250,8939,374,26.5,0.00001480511662,0.000000383
250.5,8939,374,26.5,0.00001480983588,0.000000383
251,8939,374,26.5,0.0000148144939,0.000000383
251.5,8939,374,26.6,0.00001481909032,0.000000383
252,8939,375,26.6,0.00001482362478,0.000000383
252.5,8939,375,26.6,0.00001482809686,0.000000383
253,8939,375,26.6,0.00001483250612,0.000000383
253.5,8939,375,26.7,0.00001483685211,0.000000383
254,8939,375,26.7,0.00001484113434,0.000000383
254.5,8939,375,26.7,0.00001484535228,0.000000383
255,8939,375,26.7,0.0000148495054,0.000000383
255.5,8939,376,26.7,0.00001485359312,0.000000383
256,8939,376,26.8,0.00001485761484,0.000000383
256.5,8939,376,26.8,0.00001486156993,0.000000383
257,8939,376,26.8,0.00001486545772,0.000000383
257.5,8939,376,26.8,0.00001486927753,0.000000383
258,8939,376,26.8,0.00001487302865,0.000000383
258.5,8939,376,26.9,0.00001487671031,0.000000383
259,8939,376,26.9,0.00001488032175,0.000000383
259.5,8939,377,26.9,0.00001488386216,0.000000383
260,8939,377,26.9,0.00001488733069,0.000000383
260.5,8939,377,27,0.00001489072649,0.000000383
261,8939,377,27,0.00001489404865,0.000000383
261.5,8939,377,27,0.00001489729623,0.000000384
262,8939,377,27,0.00001490046829,0.000000384
262.5,8939,377,27,0.00001490356382,0.000000384
263,8939,378,27.1,0.00001490658181,0.000000384
263.5,8939,378,27.1,0.00001490952119,0.000000384
264,8939,378,27.1,0.00001491238087,0.000000384
264.5,8939,378,27.1,0.00001491515974,0.000000384
265,8939,378,27.2,0.00001491785665,0.000000384
265.5,8939,378,27.2,0.0000149204704,0.000000384
266,8939,378,27.2,0.00001492299978,0.000000384
266.5,8939,378,27.2,0.00001492544353,0.000000384
267,8939,379,27.2,0.00001492780037,0.000000384
267.5,8939,379,27.3,0.00001493006899,0.000000384
268,8939,379,27.3,0.00001493224802,0.000000384
268.5,8939,379,27.3,0.00001493433608,0.000000384
