T/K,rho/(kg/m3),cp/(J/(kg.K)),K/(W/(m.K)),alpha_thermal/(1/K),resistivity/(ohm.m)
272,4540,510,21.6,0.00000887902844,0.000000427
272.5,4540,511,21.5,0.000008890327852,0.000000429
273,4540,511,21.5,0.000008901628249,0.00000043
273.5,4540,511,21.5,0.000008912929758,0.000000431
274,4540,512,21.4,0.000008924232502,0.000000433
274.5,4540,512,21.4,0.000008935536607,0.000000434
275,4540,512,21.4,0.000008946842198,0.000000435
275.5,4540,512,21.3,0.000008958149401,0.000000437
276,4540,512,21.3,0.00000896945834,0.000000438
276.5,4540,513,21.3,0.000008980769141,0.000000439
277,4540,513,21.2,0.00000899208193,0.000000441
277.5,4540,513,21.2,0.000009003396831,0.000000442
278,4540,513,21.2,0.000009014713969,0.000000443
278.5,4540,514,21.2,0.00000902603347,0.000000444
279,4540,514,21.1,0.000009037355459,0.000000446
279.5,4540,514,21.1,0.000009048680061,0.000000447
280,4540,514,21.1,0.000009060007401,0.000000448
280.5,4540,515,21,0.000009071337605,0.000000449
281,4540,515,21,0.000009082670797,0.00000045
281.5,4540,515,21,0.000009094007104,0.000000452
282,4540,515,20.9,0.000009105346649,0.000000453
282.5,4540,515,20.9,0.000009116689559,0.000000454
283,4540,516,20.9,0.000009128035959,0.000000455
283.5,4540,516,20.9,0.000009139385973,0.000000456
284,4540,516,20.8,0.000009150739728,0.000000457
284.5,4540,516,20.8,0.000009162097347,0.000000458
285,4540,517,20.8,0.000009173458957,0.000000459
285.5,4540,517,20.7,0.000009184824682,0.00000046
286,4540,517,20.7,0.000009196194648,0.000000461
286.5,4540,517,20.7,0.000009207568981,0.000000462
287,4540,517,20.7,0.000009218947804,0.000000463
287.5,4540,518,20.6,0.000009230331244,0.000000464
288,4540,518,20.6,0.000009241719425,0.000000465
288.5,4540,518,20.6,0.000009253112473,0.000000466
289,4540,518,20.5,0.000009264510514,0.000000467
289.5,4540,518,20.5,0.000009275913671,0.000000468
290,4540,519,20.5,0.000009287322071,0.000000468
290.5,4540,519,20.5,0.000009298735838,0.000000469
291,4540,519,20.4,0.000009310155099,0.00000047
291.5,4540,519,20.4,0.000009321579977,0.000000471
292,4540,519,20.4,0.000009333010599,0.000000472
292.5,4540,520,20.4,0.000009344447089,0.000000472
293,4540,520,20.3,0.000009355889572,0.000000473
293.5,4540,520,20.3,0.000009367338175,0.000000474
294,4540,520,20.3,0.000009378793022,0.000000474
294.5,4540,520,20.3,0.000009390254238,0.000000475
295,4540,520,20.2,0.000009401721948,0.000000476
295.5,4540,521,20.2,0.000009413196278,0.000000476
296,4540,521,20.2,0.000009424677353,0.000000477
296.5,4540,521,20.2,0.000009436165298,0.000000477
297,4540,521,20.1,0.000009447660238,0.000000478
297.5,4540,521,20.1,0.000009459162299,0.000000478
298,4540,521,20.1,0.000009470671606,0.000000479
298.5,4540,522,20.1,0.000009482188283,0.000000479
299,4540,522,20,0.000009493712457,0.000000479
299.5,4540,522,20,0.000009505244252,0.00000048
300,4540,522,20,0.000009516783793,0.00000048
